cancer_type,gene,mutated_samples,total_samples,mutation_frequency
LUAD,IKZF2,1,50,2.0
LUAD,IKZF4,1,50,2.0
LUAD,IL10RA,1,50,2.0
LUAD,IL12B,1,50,2.0
LUAD,IL12RB2,1,50,2.0
LUAD,IL16,1,50,2.0
LUAD,IL17RE,1,50,2.0
LUAD,IL17REL,1,50,2.0
LUAD,IL1RL2,1,50,2.0
LUAD,IL20RB,1,50,2.0
LUAD,IL21,1,50,2.0
LUAD,IL22RA1,1,50,2.0
LUAD,IL26,1,50,2.0
LUAD,IL2RB,1,50,2.0
LUAD,IL2RG,1,50,2.0
LUAD,IL36G,1,50,2.0
LUAD,IL4R,1,50,2.0
LUAD,IL5RA,1,50,2.0
LUAD,IL6,1,50,2.0
LUAD,IL9R,1,50,2.0
LUAD,ILK,1,50,2.0
LUAD,ILRUN,1,50,2.0
LUAD,ILVBL,1,50,2.0
LUAD,IMPDH2,1,50,2.0
LUAD,INCENP,1,50,2.0
LUAD,ING4,1,50,2.0
LUAD,INHBB,1,50,2.0
LUAD,INO80,1,50,2.0
LUAD,INO80C,1,50,2.0
LUAD,INO80E,1,50,2.0
LUAD,INPP4A,1,50,2.0
LUAD,INPP5D,1,50,2.0
LUAD,INPP5K,1,50,2.0
LUAD,INSL5,1,50,2.0
LUAD,INSR,1,50,2.0
LUAD,INSRR,1,50,2.0
LUAD,INTS1,1,50,2.0
LUAD,INTS10,1,50,2.0
LUAD,INTS14,1,50,2.0
LUAD,INTS2,1,50,2.0
LUAD,INTS4,1,50,2.0
LUAD,IP6K3,1,50,2.0
LUAD,IQCF3,1,50,2.0
LUAD,IQSEC1,1,50,2.0
LUAD,IQSEC2,1,50,2.0
LUAD,IRAG1,1,50,2.0
LUAD,IRAG2,1,50,2.0
LUAD,IRAK3,1,50,2.0
LUAD,IRAK4,1,50,2.0
LUAD,IRF2BP1,1,50,2.0
LUAD,IRF2BP2,1,50,2.0
LUAD,IRF4,1,50,2.0
LUAD,IRF6,1,50,2.0
LUAD,IRF9,1,50,2.0
LUAD,IRGQ,1,50,2.0
LUAD,IRX1,1,50,2.0
LUAD,IRX2,1,50,2.0
LUAD,ISCA1,1,50,2.0
LUAD,ISCU,1,50,2.0
LUAD,ISL1,1,50,2.0
LUAD,ISLR2,1,50,2.0
LUAD,ISM2,1,50,2.0
LUAD,ISOC1,1,50,2.0
LUAD,ITCH,1,50,2.0
LUAD,ITGA1,1,50,2.0
LUAD,ITGA10,1,50,2.0
LUAD,ITGA5,1,50,2.0
LUAD,ITGA7,1,50,2.0
LUAD,ITGAL,1,50,2.0
LUAD,ITGAM,1,50,2.0
LUAD,ITGB1,1,50,2.0
LUAD,ITGB6,1,50,2.0
LUAD,ITIH2,1,50,2.0
LUAD,ITLN1,1,50,2.0
LUAD,ITLN2,1,50,2.0
LUAD,ITM2A,1,50,2.0
LUAD,ITPKB,1,50,2.0
LUAD,ITPR3,1,50,2.0
LUAD,ITPRIPL2,1,50,2.0
LUAD,ITSN2,1,50,2.0
LUAD,IVNS1ABP,1,50,2.0
LUAD,IYD,1,50,2.0
LUAD,JADE1,1,50,2.0
LUAD,JADE2,1,50,2.0
LUAD,JAG1,1,50,2.0
LUAD,JAKMIP2,1,50,2.0
LUAD,JAKMIP3,1,50,2.0
LUAD,JAML,1,50,2.0
LUAD,JHY,1,50,2.0
LUAD,JMJD7-PLA2G4B,1,50,2.0
LUAD,JRK,1,50,2.0
LUAD,JUNB,1,50,2.0
LUAD,KANK1,1,50,2.0
LUAD,KANK2,1,50,2.0
LUAD,KANK4,1,50,2.0
LUAD,KANSL1L,1,50,2.0
LUAD,KASH5,1,50,2.0
LUAD,KAT14,1,50,2.0
LUAD,KAT6A,1,50,2.0
LUAD,KAT6B,1,50,2.0
LUAD,KATNA1,1,50,2.0
LUAD,KATNIP,1,50,2.0
LUAD,KBTBD2,1,50,2.0
LUAD,KCNA5,1,50,2.0
LUAD,KCNAB2,1,50,2.0
LUAD,KCNAB3,1,50,2.0
LUAD,KCNB1,1,50,2.0
LUAD,KCNC1,1,50,2.0
LUAD,KCNC4,1,50,2.0
LUAD,KCND2,1,50,2.0
LUAD,KCNE1,1,50,2.0
LUAD,KCNF1,1,50,2.0
LUAD,KCNG4,1,50,2.0
LUAD,KCNH2,1,50,2.0
LUAD,KCNH6,1,50,2.0
LUAD,KCNIP2,1,50,2.0
LUAD,KCNJ12,1,50,2.0
LUAD,KCNJ5,1,50,2.0
LUAD,KCNJ8,1,50,2.0
LUAD,KCNK12,1,50,2.0
LUAD,KCNK17,1,50,2.0
LUAD,KCNMB1,1,50,2.0
LUAD,KCNN1,1,50,2.0
LUAD,KCNN2,1,50,2.0
LUAD,KCNQ1,1,50,2.0
LUAD,KCNQ3,1,50,2.0
LUAD,KCNQ4,1,50,2.0
LUAD,KCNS2,1,50,2.0
LUAD,KCNV1,1,50,2.0
LUAD,KCNV2,1,50,2.0
LUAD,KCTD10,1,50,2.0
LUAD,KCTD16,1,50,2.0
LUAD,KCTD18,1,50,2.0
LUAD,KCTD3,1,50,2.0
LUAD,KCTD7,1,50,2.0
LUAD,KCTD8,1,50,2.0
LUAD,KDM5A,1,50,2.0
LUAD,KDM5C,1,50,2.0
LUAD,KDM7A,1,50,2.0
LUAD,KEL,1,50,2.0
LUAD,KERA,1,50,2.0
LUAD,KHDC4,1,50,2.0
LUAD,KHDRBS2,1,50,2.0
LUAD,KIAA0319,1,50,2.0
LUAD,KIAA0319L,1,50,2.0
LUAD,KIAA0408,1,50,2.0
LUAD,KIAA0753,1,50,2.0
LUAD,KIAA1522,1,50,2.0
LUAD,KIAA1586,1,50,2.0
LUAD,KIAA1958,1,50,2.0
LUAD,KIDINS220,1,50,2.0
LUAD,KIF15,1,50,2.0
LUAD,KIF17,1,50,2.0
LUAD,KIF19,1,50,2.0
LUAD,KIF1B,1,50,2.0
LUAD,KIF1C,1,50,2.0
LUAD,KIF24,1,50,2.0
LUAD,KIF3A,1,50,2.0
LUAD,KIF3C,1,50,2.0
LUAD,KIF9,1,50,2.0
LUAD,KIFAP3,1,50,2.0
LUAD,KIFC1,1,50,2.0
LUAD,KIFC3,1,50,2.0
LUAD,KIR2DL1,1,50,2.0
LUAD,KIRREL1,1,50,2.0
LUAD,KIRREL3,1,50,2.0
LUAD,KIZ,1,50,2.0
LUAD,KLB,1,50,2.0
LUAD,KLC3,1,50,2.0
LUAD,KLF12,1,50,2.0
LUAD,KLF17,1,50,2.0
LUAD,KLF4,1,50,2.0
LUAD,KLHDC3,1,50,2.0
LUAD,KLHDC7A,1,50,2.0
LUAD,KLHL15,1,50,2.0
LUAD,KLHL18,1,50,2.0
LUAD,KLHL23,1,50,2.0
LUAD,KLHL24,1,50,2.0
LUAD,KLHL26,1,50,2.0
LUAD,KLHL28,1,50,2.0
LUAD,KLHL30,1,50,2.0
LUAD,KLHL31,1,50,2.0
LUAD,KLHL4,1,50,2.0
LUAD,KLK13,1,50,2.0
LUAD,KLK5,1,50,2.0
LUAD,KLK6,1,50,2.0
LUAD,KLK7,1,50,2.0
LUAD,KLKB1,1,50,2.0
LUAD,KLRA1P,1,50,2.0
LUAD,KLRC2,1,50,2.0
LUAD,KLRD1,1,50,2.0
LUAD,KMO,1,50,2.0
LUAD,KMT2E,1,50,2.0
LUAD,KMT5B,1,50,2.0
LUAD,KNG1,1,50,2.0
LUAD,KNOP1P1,1,50,2.0
LUAD,KPNB1,1,50,2.0
LUAD,KREMEN1,1,50,2.0
LUAD,KRT13,1,50,2.0
LUAD,KRT18P23,1,50,2.0
LUAD,KRT19,1,50,2.0
LUAD,KRT26,1,50,2.0
LUAD,KRT28,1,50,2.0
LUAD,KRT34,1,50,2.0
LUAD,KRT6A,1,50,2.0
LUAD,KRT71,1,50,2.0
LUAD,KRT74,1,50,2.0
LUAD,KRT75,1,50,2.0
LUAD,KRT77,1,50,2.0
LUAD,KRT78,1,50,2.0
LUAD,KRT9,1,50,2.0
LUAD,KRTAP1-1,1,50,2.0
LUAD,KRTAP10-11,1,50,2.0
LUAD,KRTAP10-4,1,50,2.0
LUAD,KRTAP10-5,1,50,2.0
LUAD,KRTAP10-6,1,50,2.0
LUAD,KRTAP12-2,1,50,2.0
LUAD,KRTAP17-1,1,50,2.0
LUAD,KRTAP20-2,1,50,2.0
LUAD,KRTAP21-1,1,50,2.0
LUAD,KRTAP4-12,1,50,2.0
LUAD,KRTAP4-3,1,50,2.0
LUAD,KRTAP6-3,1,50,2.0
LUAD,KRTAP9-8,1,50,2.0
LUAD,KRTCAP3,1,50,2.0
LUAD,L1TD1,1,50,2.0
LUAD,L3MBTL1,1,50,2.0
LUAD,L3MBTL2,1,50,2.0
LUAD,L3MBTL3,1,50,2.0
LUAD,LAIR1,1,50,2.0
LUAD,LALBA,1,50,2.0
LUAD,LAMA5,1,50,2.0
LUAD,LAMC1,1,50,2.0
LUAD,LAMP2,1,50,2.0
LUAD,LAMP5,1,50,2.0
LUAD,LARP4,1,50,2.0
LUAD,LARP4B,1,50,2.0
LUAD,LARP7,1,50,2.0
LUAD,LASP1,1,50,2.0
LUAD,LAT2,1,50,2.0
LUAD,LATS2,1,50,2.0
LUAD,LBHD1,1,50,2.0
LUAD,LBX2,1,50,2.0
LUAD,LCE1A,1,50,2.0
LUAD,LCE1D,1,50,2.0
LUAD,LCE1F,1,50,2.0
LUAD,LCE2A,1,50,2.0
LUAD,LCE2C,1,50,2.0
LUAD,LCE2D,1,50,2.0
LUAD,LCE3A,1,50,2.0
LUAD,LCE3B,1,50,2.0
LUAD,LCE3E,1,50,2.0
LUAD,LCE5A,1,50,2.0
LUAD,LCLAT1,1,50,2.0
LUAD,LCMT1,1,50,2.0
LUAD,LCMT2,1,50,2.0
LUAD,LDB2,1,50,2.0
LUAD,LDB3,1,50,2.0
LUAD,LDHAL6A,1,50,2.0
LUAD,LDHD,1,50,2.0
LUAD,LDLR,1,50,2.0
LUAD,LDLRAD1,1,50,2.0
LUAD,LDLRAD3,1,50,2.0
LUAD,LEKR1,1,50,2.0
LUAD,LENG1,1,50,2.0
LUAD,LENG8,1,50,2.0
LUAD,LENG9,1,50,2.0
LUAD,LEP,1,50,2.0
LUAD,LGALS4,1,50,2.0
LUAD,LGI4,1,50,2.0
LUAD,LGR6,1,50,2.0
LUAD,LHFPL4,1,50,2.0
LUAD,LHX6,1,50,2.0
LUAD,LHX8,1,50,2.0
LUAD,LHX9,1,50,2.0
LUAD,LILRA6,1,50,2.0
LUAD,LILRB2,1,50,2.0
LUAD,LIMD2,1,50,2.0
LUAD,LIMS1,1,50,2.0
LUAD,LIN9,1,50,2.0
LUAD,LINC00303,1,50,2.0
LUAD,LINC02210-CRHR1,1,50,2.0
LUAD,LINC02872,1,50,2.0
LUAD,LINGO1,1,50,2.0
LUAD,LINGO3,1,50,2.0
LUAD,LINS1,1,50,2.0
LUAD,LIPC,1,50,2.0
LUAD,LIPI,1,50,2.0
LUAD,LIPK,1,50,2.0
LUAD,LIX1L,1,50,2.0
LUAD,LMBRD2,1,50,2.0
LUAD,LMO4,1,50,2.0
LUAD,LMOD1,1,50,2.0
LUAD,LMX1B,1,50,2.0
LUAD,LNX1,1,50,2.0
LUAD,LONP1,1,50,2.0
LUAD,LONRF1,1,50,2.0
LUAD,LOXL1,1,50,2.0
LUAD,LOXL3,1,50,2.0
LUAD,LPAR1,1,50,2.0
LUAD,LPAR4,1,50,2.0
LUAD,LPCAT4,1,50,2.0
LUAD,LPIN2,1,50,2.0
LUAD,LRCH1,1,50,2.0
LUAD,LRCH3,1,50,2.0
LUAD,LRFN3,1,50,2.0
LUAD,LRGUK,1,50,2.0
LUAD,LRIF1,1,50,2.0
LUAD,LRIG2,1,50,2.0
LUAD,LRP12,1,50,2.0
LUAD,LRP6,1,50,2.0
LUAD,LRRC15,1,50,2.0
LUAD,LRRC17,1,50,2.0
LUAD,LRRC18,1,50,2.0
LUAD,LRRC19,1,50,2.0
LUAD,LRRC27,1,50,2.0
LUAD,LRRC3,1,50,2.0
LUAD,LRRC36,1,50,2.0
LUAD,LRRC37A3,1,50,2.0
LUAD,LRRC3B,1,50,2.0
LUAD,LRRC4,1,50,2.0
LUAD,LRRC40,1,50,2.0
LUAD,LRRC41,1,50,2.0
LUAD,LRRC47,1,50,2.0
LUAD,LRRC55,1,50,2.0
LUAD,LRRC57,1,50,2.0
LUAD,LRRC59,1,50,2.0
LUAD,LRRC8D,1,50,2.0
LUAD,LRRCC1,1,50,2.0
LUAD,LRRFIP1,1,50,2.0
LUAD,LRRK2,1,50,2.0
LUAD,LRRN1,1,50,2.0
LUAD,LRRN4,1,50,2.0
LUAD,LRTM2,1,50,2.0
LUAD,LSS,1,50,2.0
LUAD,LTA,1,50,2.0
LUAD,LTBP2,1,50,2.0
LUAD,LTBP3,1,50,2.0
LUAD,LTBP4,1,50,2.0
LUAD,LTV1,1,50,2.0
LUAD,LUM,1,50,2.0
LUAD,LURAP1L,1,50,2.0
LUAD,LUZP1,1,50,2.0
LUAD,LY6H,1,50,2.0
LUAD,LY75-CD302,1,50,2.0
LUAD,LY9,1,50,2.0
LUAD,LYAR,1,50,2.0
LUAD,LYVE1,1,50,2.0
LUAD,LYZL1,1,50,2.0
LUAD,LYZL2,1,50,2.0
LUAD,LYZL6,1,50,2.0
LUAD,LZTR1,1,50,2.0
LUAD,LZTS1,1,50,2.0
LUAD,M1AP,1,50,2.0
LUAD,MAB21L4,1,50,2.0
LUAD,MACROD2,1,50,2.0
LUAD,MAD2L1BP,1,50,2.0
LUAD,MADD,1,50,2.0
LUAD,MAF1,1,50,2.0
LUAD,MAGEA10,1,50,2.0
LUAD,MAGEA3,1,50,2.0
LUAD,MAGEA8,1,50,2.0
LUAD,MAGEB2,1,50,2.0
LUAD,MAGEB3,1,50,2.0
LUAD,MAGEB4,1,50,2.0
LUAD,MAGEB6,1,50,2.0
LUAD,MAGEE1,1,50,2.0
LUAD,MAGEE2,1,50,2.0
LUAD,MAGEL2,1,50,2.0
LUAD,MAIP1,1,50,2.0
LUAD,MALSU1,1,50,2.0
LUAD,MAMDC2,1,50,2.0
LUAD,MAML3,1,50,2.0
LUAD,MAN1A1,1,50,2.0
LUAD,MAN1A2,1,50,2.0
LUAD,MAN1B1,1,50,2.0
LUAD,MAN2A1,1,50,2.0
LUAD,MAN2A2,1,50,2.0
LUAD,MAN2B1,1,50,2.0
LUAD,MANEA,1,50,2.0
LUAD,MANEAL,1,50,2.0
LUAD,MAP11,1,50,2.0
LUAD,MAP1A,1,50,2.0
LUAD,MAP1B,1,50,2.0
LUAD,MAP2K4,1,50,2.0
LUAD,MAP2K7,1,50,2.0
LUAD,MAP3K10,1,50,2.0
LUAD,MAP3K13,1,50,2.0
LUAD,MAP3K5,1,50,2.0
LUAD,MAP3K6,1,50,2.0
LUAD,MAP3K7,1,50,2.0
LUAD,MAP3K7CL,1,50,2.0
LUAD,MAP3K9,1,50,2.0
LUAD,MAP4,1,50,2.0
LUAD,MAP4K1,1,50,2.0
LUAD,MAPK6,1,50,2.0
LUAD,MARCHF11,1,50,2.0
LUAD,MARCHF2,1,50,2.0
LUAD,MARCHF7,1,50,2.0
LUAD,MARF1,1,50,2.0
LUAD,MARS1,1,50,2.0
LUAD,MASP2,1,50,2.0
LUAD,MAST1,1,50,2.0
LUAD,MAT1A,1,50,2.0
LUAD,MATN1,1,50,2.0
LUAD,MB21D2,1,50,2.0
LUAD,MBD3L1,1,50,2.0
LUAD,MBIP,1,50,2.0
LUAD,MBNL3,1,50,2.0
LUAD,MBTD1,1,50,2.0
LUAD,MBTPS1,1,50,2.0
LUAD,MC1R,1,50,2.0
LUAD,MC2R,1,50,2.0
LUAD,MCAM,1,50,2.0
LUAD,MCC,1,50,2.0
LUAD,MCCC2,1,50,2.0
LUAD,MCF2L,1,50,2.0
LUAD,MCF2L2,1,50,2.0
LUAD,MCHR1,1,50,2.0
LUAD,MCL1,1,50,2.0
LUAD,MCM3,1,50,2.0
LUAD,MCMBP,1,50,2.0
LUAD,MCOLN3,1,50,2.0
LUAD,MCPH1,1,50,2.0
LUAD,MCTS1,1,50,2.0
LUAD,MDGA1,1,50,2.0
LUAD,MDH1B,1,50,2.0
LUAD,MDK,1,50,2.0
LUAD,MECP2,1,50,2.0
LUAD,MED1,1,50,2.0
LUAD,MED13,1,50,2.0
LUAD,MED16,1,50,2.0
LUAD,MED24,1,50,2.0
LUAD,MED25,1,50,2.0
LUAD,MED31,1,50,2.0
LUAD,MEFV,1,50,2.0
LUAD,MEIOC,1,50,2.0
LUAD,MELTF,1,50,2.0
LUAD,MEOX1,1,50,2.0
LUAD,MEOX2,1,50,2.0
LUAD,MEP1A,1,50,2.0
LUAD,MEP1B,1,50,2.0
LUAD,MEPCE,1,50,2.0
LUAD,METTL14,1,50,2.0
LUAD,METTL17,1,50,2.0
LUAD,METTL25,1,50,2.0
LUAD,METTL7A,1,50,2.0
LUAD,MFF,1,50,2.0
LUAD,MFN1,1,50,2.0
LUAD,MFSD3,1,50,2.0
LUAD,MGAT3,1,50,2.0
LUAD,MGAT5,1,50,2.0
LUAD,MGRN1,1,50,2.0
LUAD,MGST3,1,50,2.0
LUAD,MIB2,1,50,2.0
LUAD,MICAL3,1,50,2.0
LUAD,MIDN,1,50,2.0
LUAD,MIF4GD,1,50,2.0
LUAD,MIGA1,1,50,2.0
LUAD,MIR1-1HG-AS1,1,50,2.0
LUAD,MIR1297,1,50,2.0
LUAD,MIR143,1,50,2.0
LUAD,MIR154,1,50,2.0
LUAD,MIR17,1,50,2.0
LUAD,MIR1915,1,50,2.0
LUAD,MIR296,1,50,2.0
LUAD,MIR299,1,50,2.0
LUAD,MIR29B1,1,50,2.0
LUAD,MIR422A,1,50,2.0
LUAD,MIR516B1,1,50,2.0
LUAD,MIR518F,1,50,2.0
LUAD,MIR519A1,1,50,2.0
LUAD,MIR525,1,50,2.0
LUAD,MIR526B,1,50,2.0
LUAD,MIR542,1,50,2.0
LUAD,MIR548A1,1,50,2.0
LUAD,MIR9-1,1,50,2.0
LUAD,MIR99A,1,50,2.0
LUAD,MIS18A,1,50,2.0
LUAD,MITF,1,50,2.0
LUAD,MKRN1,1,50,2.0
LUAD,MLF1,1,50,2.0
LUAD,MLKL,1,50,2.0
LUAD,MLLT3,1,50,2.0
LUAD,MLNR,1,50,2.0
LUAD,MLX,1,50,2.0
LUAD,MMAB,1,50,2.0
LUAD,MMD,1,50,2.0
LUAD,MMEL1,1,50,2.0
LUAD,MMP10,1,50,2.0
LUAD,MMP11,1,50,2.0
LUAD,MMP17,1,50,2.0
LUAD,MMP19,1,50,2.0
LUAD,MMP20,1,50,2.0
LUAD,MMP26,1,50,2.0
LUAD,MMP3,1,50,2.0
LUAD,MMP7,1,50,2.0
LUAD,MMP8,1,50,2.0
LUAD,MNS1,1,50,2.0
LUAD,MNX1,1,50,2.0
LUAD,MOB1B,1,50,2.0
LUAD,MOB3A,1,50,2.0
LUAD,MOCS3,1,50,2.0
LUAD,MOGAT1,1,50,2.0
LUAD,MOGAT2,1,50,2.0
LUAD,MOGAT3,1,50,2.0
LUAD,MOK,1,50,2.0
LUAD,MORC1,1,50,2.0
LUAD,MORF4,1,50,2.0
LUAD,MORF4L2,1,50,2.0
LUAD,MOS,1,50,2.0
LUAD,MOSPD1,1,50,2.0
LUAD,MOXD1,1,50,2.0
LUAD,MPEG1,1,50,2.0
LUAD,MPHOSPH10,1,50,2.0
LUAD,MPHOSPH8,1,50,2.0
LUAD,MPI,1,50,2.0
LUAD,MPP4,1,50,2.0
LUAD,MPP6,1,50,2.0
LUAD,MPZL3,1,50,2.0
LUAD,MRE11,1,50,2.0
LUAD,MRGPRD,1,50,2.0
LUAD,MRGPRX3,1,50,2.0
LUAD,MRGPRX4,1,50,2.0
LUAD,MROH5,1,50,2.0
LUAD,MRPL10,1,50,2.0
LUAD,MRPL22,1,50,2.0
LUAD,MRPL32,1,50,2.0
LUAD,MRPL9,1,50,2.0
LUAD,MRPS11,1,50,2.0
LUAD,MRPS16,1,50,2.0
LUAD,MRPS27,1,50,2.0
LUAD,MRPS30,1,50,2.0
LUAD,MRTFB,1,50,2.0
LUAD,MS4A12,1,50,2.0
LUAD,MS4A2,1,50,2.0
LUAD,MS4A3,1,50,2.0
LUAD,MS4A6A,1,50,2.0
LUAD,MS4A7,1,50,2.0
LUAD,MSH5,1,50,2.0
LUAD,MSI2,1,50,2.0
LUAD,MSL2,1,50,2.0
LUAD,MSL3,1,50,2.0
LUAD,MSLN,1,50,2.0
LUAD,MSLNL,1,50,2.0
LUAD,MSMB,1,50,2.0
LUAD,MSRA,1,50,2.0
LUAD,MSRB2,1,50,2.0
LUAD,MSRB3,1,50,2.0
LUAD,MTA1,1,50,2.0
LUAD,MTA3,1,50,2.0
LUAD,MTARC2,1,50,2.0
LUAD,MTHFD1L,1,50,2.0
LUAD,MTM1,1,50,2.0
LUAD,MTMR1,1,50,2.0
LUAD,MTMR6,1,50,2.0
LUAD,MTMR7,1,50,2.0
LUAD,MTO1,1,50,2.0
LUAD,MTREX,1,50,2.0
LUAD,MTRNR2L6,1,50,2.0
LUAD,MTSS2,1,50,2.0
LUAD,MTTP,1,50,2.0
LUAD,MTX2,1,50,2.0
LUAD,MUC6,1,50,2.0
LUAD,MUSK,1,50,2.0
LUAD,MX1,1,50,2.0
LUAD,MX2,1,50,2.0
LUAD,MYBPC1,1,50,2.0
LUAD,MYBPC2,1,50,2.0
LUAD,MYBPH,1,50,2.0
LUAD,MYCBP2,1,50,2.0
LUAD,MYCBPAP,1,50,2.0
LUAD,MYF5,1,50,2.0
LUAD,MYF6,1,50,2.0
LUAD,MYH7B,1,50,2.0
LUAD,MYH9,1,50,2.0
LUAD,MYL10,1,50,2.0
LUAD,MYL2,1,50,2.0
LUAD,MYL4,1,50,2.0
LUAD,MYLK4,1,50,2.0
LUAD,MYMK,1,50,2.0
LUAD,MYO1B,1,50,2.0
LUAD,MYO1C,1,50,2.0
LUAD,MYO3B,1,50,2.0
LUAD,MYO5A,1,50,2.0
LUAD,MYO5B,1,50,2.0
LUAD,MYO5C,1,50,2.0
LUAD,MYO9A,1,50,2.0
LUAD,MYOC,1,50,2.0
LUAD,MYOD1,1,50,2.0
LUAD,MYOM3,1,50,2.0
LUAD,MYOZ1,1,50,2.0
LUAD,MYOZ2,1,50,2.0
LUAD,MYPN,1,50,2.0
LUAD,MZT2B,1,50,2.0
LUAD,NAA16,1,50,2.0
LUAD,NAALADL2,1,50,2.0
LUAD,NADK,1,50,2.0
LUAD,NAGA,1,50,2.0
LUAD,NAGPA,1,50,2.0
LUAD,NAIP,1,50,2.0
LUAD,NAPEPLD,1,50,2.0
LUAD,NARF,1,50,2.0
LUAD,NAT1,1,50,2.0
LUAD,NAT10,1,50,2.0
LUAD,NAT8,1,50,2.0
LUAD,NAV1,1,50,2.0
LUAD,NBEAL2,1,50,2.0
LUAD,NBPF1,1,50,2.0
LUAD,NBPF26,1,50,2.0
LUAD,NCALD,1,50,2.0
LUAD,NCAPD2,1,50,2.0
LUAD,NCAPD3,1,50,2.0
LUAD,NCAPG2,1,50,2.0
LUAD,NCDN,1,50,2.0
LUAD,NCEH1,1,50,2.0
LUAD,NCF2,1,50,2.0
LUAD,NCKAP1L,1,50,2.0
LUAD,NCOA1,1,50,2.0
LUAD,NCOA2,1,50,2.0
LUAD,NCOA6,1,50,2.0
LUAD,NCOR2,1,50,2.0
LUAD,NDC80,1,50,2.0
LUAD,NDE1,1,50,2.0
LUAD,NDNF,1,50,2.0
LUAD,NDRG3,1,50,2.0
LUAD,NDRG4,1,50,2.0
LUAD,NDUFA5,1,50,2.0
LUAD,NDUFAF6,1,50,2.0
LUAD,NDUFAF7,1,50,2.0
LUAD,NDUFB11,1,50,2.0
LUAD,NDUFB8,1,50,2.0
LUAD,NDUFS1,1,50,2.0
LUAD,NECAP2,1,50,2.0
LUAD,NECTIN1,1,50,2.0
LUAD,NECTIN4,1,50,2.0
LUAD,NEDD4,1,50,2.0
LUAD,NEDD4L,1,50,2.0
LUAD,NEFH,1,50,2.0
LUAD,NEFM,1,50,2.0
LUAD,NEK10,1,50,2.0
LUAD,NEK2,1,50,2.0
LUAD,NEK5,1,50,2.0
LUAD,NEK8,1,50,2.0
LUAD,NEK9,1,50,2.0
LUAD,NELFA,1,50,2.0
LUAD,NELFB,1,50,2.0
LUAD,NELFCD,1,50,2.0
LUAD,NEO1,1,50,2.0
LUAD,NEPRO,1,50,2.0
LUAD,NEU1,1,50,2.0
LUAD,NEU4,1,50,2.0
LUAD,NEURL4,1,50,2.0
LUAD,NFAT5,1,50,2.0
LUAD,NFATC2IP,1,50,2.0
LUAD,NFATC3,1,50,2.0
LUAD,NFE2L2,1,50,2.0
LUAD,NFIC,1,50,2.0
LUAD,NFX1,1,50,2.0
LUAD,NFYC,1,50,2.0
LUAD,NGDN,1,50,2.0
LUAD,NGFR,1,50,2.0
LUAD,NHLH1,1,50,2.0
LUAD,NHLRC3,1,50,2.0
LUAD,NHSL2,1,50,2.0
LUAD,NID1,1,50,2.0
LUAD,NIM1K,1,50,2.0
LUAD,NIPA1,1,50,2.0
LUAD,NIPAL1,1,50,2.0
LUAD,NIPAL2,1,50,2.0
LUAD,NIPSNAP3A,1,50,2.0
LUAD,NKAP,1,50,2.0
LUAD,NKD1,1,50,2.0
LUAD,NKG7,1,50,2.0
LUAD,NKPD1,1,50,2.0
LUAD,NKRF,1,50,2.0
LUAD,NKTR,1,50,2.0
LUAD,NKX2-1,1,50,2.0
LUAD,NKX2-2,1,50,2.0
LUAD,NKX2-5,1,50,2.0
LUAD,NKX6-1,1,50,2.0
LUAD,NKX6-2,1,50,2.0
LUAD,NLGN2,1,50,2.0
LUAD,NLRC3,1,50,2.0
LUAD,NLRC5,1,50,2.0
LUAD,NLRP10,1,50,2.0
LUAD,NME3,1,50,2.0
LUAD,NME5,1,50,2.0
LUAD,NME7,1,50,2.0
LUAD,NMI,1,50,2.0
LUAD,NMNAT2,1,50,2.0
LUAD,NMRAL1,1,50,2.0
LUAD,NNT,1,50,2.0
LUAD,NOD2,1,50,2.0
LUAD,NOL11,1,50,2.0
LUAD,NOL4L,1,50,2.0
LUAD,NOL6,1,50,2.0
LUAD,NOL7,1,50,2.0
LUAD,NOLC1,1,50,2.0
LUAD,NOMO1,1,50,2.0
LUAD,NONO,1,50,2.0
LUAD,NOP56,1,50,2.0
LUAD,NOS1AP,1,50,2.0
LUAD,NOSTRIN,1,50,2.0
LUAD,NOTCH3,1,50,2.0
LUAD,NOX4,1,50,2.0
LUAD,NOX5,1,50,2.0
LUAD,NPHP4,1,50,2.0
LUAD,NPHS2,1,50,2.0
LUAD,NPIPB15,1,50,2.0
LUAD,NPRL2,1,50,2.0
LUAD,NPRL3,1,50,2.0
LUAD,NPTX1,1,50,2.0
LUAD,NR1H3,1,50,2.0
LUAD,NR2E1,1,50,2.0
LUAD,NR3C1,1,50,2.0
LUAD,NR3C2,1,50,2.0
LUAD,NR4A1,1,50,2.0
LUAD,NR5A1,1,50,2.0
LUAD,NR6A1,1,50,2.0
LUAD,NRBP1,1,50,2.0
LUAD,NRDE2,1,50,2.0
LUAD,NRG2,1,50,2.0
LUAD,NRG3,1,50,2.0
LUAD,NRIP1,1,50,2.0
LUAD,NRM,1,50,2.0
LUAD,NSD3,1,50,2.0
LUAD,NSG2,1,50,2.0
LUAD,NSUN4,1,50,2.0
LUAD,NSUN5,1,50,2.0
LUAD,NT5C3B,1,50,2.0
LUAD,NT5DC3,1,50,2.0
LUAD,NT5E,1,50,2.0
LUAD,NTHL1,1,50,2.0
LUAD,NTSR2,1,50,2.0
LUAD,NUBP2,1,50,2.0
LUAD,NUDCD1,1,50,2.0
LUAD,NUDT16,1,50,2.0
